tweet,country_code,geo_location,bounding_box,screen_name,favourites_count,followers_count,statuses_count,friends_count,listed_count,user_described_location,created_at,utc_offset
By the time #congress is able to understand @narendramodi it will be year 2032!,IN,"School of International Studies, JNU","[[[77.16808837908343, 28.539451690709228], [77.16808837908343, 28.539451690709228], [77.16808837908343, 28.539451690709228], [77.16808837908343, 28.539451690709228]]]",AnimaSonkar,31669,4442,13825,263,19,JNU | Prayagraj,Wed Apr 24 05:49:16 +0000 2019,
".@realDonaldTrump Please do not let this happen!Adopted daughter of military family will have 2 leave the country,court rules.  https://t.co/dabHnO5WuW #congress #tweetcongress @SenPatRoberts @JerryMoran @RepMarshall @Rep_Watkins @RepRonEstes @RoyBlunt https://t.co/P1BUPcmj6i",US,"Georgia, USA","[[[-85.605166, 30.355644], [-80.742567, 30.355644], [-80.742567, 35.000771], [-85.605166, 35.000771]]]",barkster21,58,1935,57330,2655,129,,Wed Apr 24 05:32:16 +0000 2019,
Opinion Poll 2019 || लोकसभा चुनाव को लेकर देश का सबसे बड़ा Opinion Poll |... https://t.co/clvh6JmEBk  #congress #UPA with 230 seats will b d largest party in #2019Elections #NDA 145 seats #TMC + #BSP + SP will not cross 100 #Modi is loosing badly in #UP #Bihar #chattisgarh #Delhi,US,"Okemos, MI","[[[-84.462435, 42.6780392], [-84.3630832, 42.6780392], [-84.3630832, 42.744463], [-84.462435, 42.744463]]]",ImTaherSyed,2277,15223,8964,20231,37,"Lansing, Michigan",Wed Apr 24 04:07:52 +0000 2019,
"@CNN @ChrisCuomo @SymoneDSanders @danpfeiffer @PaulBegala No reason to impeach, partisans in the #Congress acting as if they know better than #AG Barr, just ticking people off, creating new excuses to NOT pass infrastructure bills, because they think they’ll be able to blame @realDonaldTrump for it; will backfire #BigLeague",US,Harkness House Brown University,"[[[-71.40060681702275, 41.82396814348017], [-71.40060681702275, 41.82396814348017], [-71.40060681702275, 41.82396814348017], [-71.40060681702275, 41.82396814348017]]]",J_Styborski,19454,460,54403,821,56,"Bronx, NY",Wed Apr 24 03:23:48 +0000 2019,
#Congress swag! Flag decks and cover buttons: Structures of Indifference + Honouring the Strength of Indian Women + Nitinkiau Innusi: I Keep the Land Alive. #swag #congressh @ideas_idees https://t.co/DiN7o43rQt,CA,University of Manitoba - St. John's College,"[[[-97.13692903518677, 49.81069779115907], [-97.13692903518677, 49.81069779115907], [-97.13692903518677, 49.81069779115907], [-97.13692903518677, 49.81069779115907]]]",umanitobapress,4330,2748,3161,3379,98,"Winnipeg, Manitoba",Wed Apr 24 02:58:43 +0000 2019,
#congress y’all got any more of them shut down the government Dems! My Grandma said “you a man an inch he will take a mile”  #governmentmatters,US,"Washington, DC","[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]",allenorresq,30962,1419,8928,1183,38,Washington DC - New York NY,Wed Apr 24 01:06:19 +0000 2019,
Just like @ewarren I want to hear every GOP in #congress say out loud they are OK with what Trump is doing.  Let the history books show they sold out #America. #RepublicansForImpeachment,US,"Seattle, WA","[[[-122.436232, 47.4953154], [-122.2249728, 47.4953154], [-122.2249728, 47.734319], [-122.436232, 47.734319]]]",VeryBentley,1241,474,3043,995,52,"Seattle, WA",Wed Apr 24 00:42:39 +0000 2019,
"At @SDChamber #Congressional luncheon with 5 members of #SanDiego #Congress
RE #GreenNewDeal:
@RepSusanDavis @MikeLevinCA @RepJuanVargas @ScottPetersCA52 in favor of it &amp; #CorporateWelfare it comes with
@Rep_Hunter championed #PrivateSector #Innovation #LimitedGovernment
#DCinSD",US,"San Diego, CA","[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]]",HectorVote,2048,1435,4893,1862,72,"Chula Vista, CA",Tue Apr 23 23:08:38 +0000 2019,
"#red #elections #vote #left #ldf #kerala #loksabha #finger #polls #cpim #bjp #congress @ Trivandrum, India https://t.co/AEoMnpqZVw",IN,"Trivandrum, India","[[[76.7996471, 8.3860508], [77.0429796, 8.3860508], [77.0429796, 8.6724215], [76.7996471, 8.6724215]]]",smilewhen_sad,182,1798,6150,1830,12,Kerala,Tue Apr 23 22:31:47 +0000 2019,
"this conduct as evidence of #highcrimes &amp; #misdemeanors,” they conclude. “Accordingly, #Congress, which carries its own constitutional oversight responsibilities, should conduct further investigation.”

#FNC @CNN @MSNBC @SeanHannity @SarahHuckabee @KellyAnnePolls @IvankaTrump...",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Tue Apr 23 22:03:13 +0000 2019,
"Great , he has set an example for everyone.
Power of democracy.
Real citizen.
https://t.co/0aZuJzlYJM

#VoteKar #Elections2019 #ElectionCommission #IndiaElections2019 #HERO #VoteForIndia #pleasevote #India #Bhopal #NDTV #Congress #NYAY #RavishKumar",IN,"Bhopal, India","[[[77.179207, 23.089394], [77.629744, 23.089394], [77.629744, 23.455596], [77.179207, 23.455596]]]",sajid353,644,718,2512,417,22,"Bhopal , India",Tue Apr 23 21:58:43 +0000 2019,
Proud to have @RepMichaelWaltz in #Congress for my district 🇺🇸🦅 https://t.co/V2BkSUecCn,US,"Daytona Beach, FL","[[[-81.133668, 29.127565], [-81.003444, 29.127565], [-81.003444, 29.2528814], [-81.133668, 29.2528814]]]",lp5150,16619,1173,8825,1861,1,"Daytona Beach, FL",Tue Apr 23 20:31:37 +0000 2019,
"loyalty &amp; pragmatism into something more sinister, a #blinddevotion that serves to enable #criminalconduct,” said #Verret. “The #Mueller report was that tipping point for me, &amp; it should be for #Republican &amp; #Independent voters, &amp; for #Republicans in #Congress.”",US,"Eugene, OR","[[[-123.208615, 43.988281], [-123.0361879, 43.988281], [-123.0361879, 44.142961], [-123.208615, 44.142961]]]",Kegan05,307939,15377,410182,14657,482,NorthWest USA,Tue Apr 23 20:31:36 +0000 2019,
"At a @SDChamber #Congressional luncheon with the 5 members of #SanDiego #Congress &amp; @RepSusanDavis @ScottPetersCA52 @MikeLevinCA wants #DreamAct, @RepJuanVargas says #FeelTheBern was anti #Immigration &amp; doesn't like him, @Rep_Hunter is anti #Illegals #VisaLottery
#DCinSD",US,"San Diego, CA","[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]]",HectorVote,2048,1435,4893,1862,72,"Chula Vista, CA",Tue Apr 23 20:31:32 +0000 2019,
"Now, ⁦@dougducey⁩ and former Sen. Jon Kyl have fears #Congress won’t pass #USMCA, which they called vital to boosting, updating trade with Mexico and Canada. Ducey also wants Mexico to stop Central American migrants flooding into US. Updates ⁦@KTAR923⁩ https://t.co/0k1kddIOMW",US,Arizona Country Club,"[[[-111.95892415892126, 33.48171377006564], [-111.95892415892126, 33.48171377006564], [-111.95892415892126, 33.48171377006564], [-111.95892415892126, 33.48171377006564]]]",ktarpetersamore,458,1990,7027,816,98,"Phoenix, AZ",Tue Apr 23 20:31:03 +0000 2019,
"The face I make when I'm cooking another poetic meal. @auccsrclegit are you ready? Got another mind blowing , jaw dropping piece for my fans at the upcoming AUCC Congress Excellence Awards (ACEA). #poetry #wordplay #aucc #congress #Awards #creativity #art https://t.co/DZrzsYfjCm",GH,"Greater Accra, Ghana","[[[-0.495283, 5.4812804], [0.6719668, 5.4812804], [0.6719668, 6.1058921], [-0.495283, 6.1058921]]]",chasboat,1324,193,863,101,0,Accra,Tue Apr 23 20:15:11 +0000 2019,
"At a @SDChamber #Congressional luncheon with the 5 members of #SanDiego #Congress &amp; @MikeLevinCA + #SusanDavis no #Endorsement yet, #JuanVargas endorses @JohnDelaney, @ScottPetersCA52 says @JoeBiden can beat @realDonaldTrump, #DuncanHunter is 💯 with @POTUS
#DCinSD #2020Election",US,"San Diego, CA","[[[-117.282538, 32.53962], [-116.9274403, 32.53962], [-116.9274403, 33.0804044], [-117.282538, 33.0804044]]]",HectorVote,2048,1435,4893,1862,72,"Chula Vista, CA",Tue Apr 23 20:12:33 +0000 2019,
".@narendramodi #Exclusive interview with @akshaykumar 
https://t.co/7SB30AJQbq
#akshaykumar #naredramodi #election #vote #india #congress #bjp #politics #news #elections #indian #modi #trending #narendramodi #rahulgandhi #meme #voting #instagood #funny #elections2019 #repost",IN,"Mumbai, India","[[[72.74484, 18.845343], [73.003648, 18.845343], [73.003648, 19.502937], [72.74484, 19.502937]]]",Himanshaswal,96,188,1663,297,2,"Mumbai, India",Tue Apr 23 18:45:04 +0000 2019,
It’s always shameful for us as a citizen of country when we see #Congress people pushing back #Voter who are not singing the song they like to listen &amp; the song the like to dance on #CongressMuktBharat @BJP4Haryana @BJP4India @mlkhattar @sureshbhattbjp @beingarun28 @Shayam_Twits https://t.co/oO9mbssWeO,IN,"Gurgaon, India","[[[76.707671, 28.199529], [77.241711, 28.199529], [77.241711, 28.537521], [76.707671, 28.537521]]]",Sahil_twit,837,105,360,176,0,"Gurgaon, India",Tue Apr 23 18:44:13 +0000 2019,
"@TheDemocrats have the most women and minorities serving in #Congress EVER and the most women and minorities running for the @WhiteHouse ever, yet for the #2020PresidentialElection our 3 frontrunners are still white men? Sad! #ShePersisted #WhenWomenSucceed #FBR #BlueWave #Resist",US,"Manchester, CT","[[[-72.583489, 41.733619], [-72.465121, 41.733619], [-72.465121, 41.820226], [-72.583489, 41.820226]]]",jayoung1892,133315,8366,308579,9194,101,"Manchester, CT",Tue Apr 23 18:06:19 +0000 2019,
"#Voters whom have given your valuable vote or going to give?

#NarendraModi #RahulGandhi #PriyankaGandhi #AkhileshYadav #mamtabanerjee #BJP #Congress #AbkiBaarKiskiSarkar #loksabhaelections2019 #Elections2019 #AmitShah @BJP4India @INCIndia @samajwadiparty @AITCofficial #CPI #modi",IN,"Jaipur, India","[[[75.4979969, 26.800561], [75.9970446, 26.800561], [75.9970446, 27.0188054], [75.4979969, 27.0188054]]]",deepadoc,5658,1078,5849,145,16,"Jaipur ,Rajasthan ,India",Tue Apr 23 17:48:30 +0000 2019,
#Enterprise @National fraud victim to #FBI and #Congress : RE: EHI racket.  No doubt the actors are good citizens instructed to commit crime.  Launch the investigation and issue subpoenas; they will 'speak' volumes..and so will the mountain of facts.  @FBI @SenateDems @SenateGOP https://t.co/fduNzQsJ52,US,"Tallahassee, FL","[[[-84.386548, 30.365093], [-84.1458, 30.365093], [-84.1458, 30.587338], [-84.386548, 30.587338]]]",SubscriberWise,7,76,4811,17,1,"Massillon, Ohio",Tue Apr 23 17:46:55 +0000 2019,
"@narendramodi हरयाणा में रहने की सजा:
I have shifted in Kundali flats in Sonepat. It's Just 3 Km away from delhi Border however we see daily atleast 7-8 hours power cut, despite the fact we have prepaid meters. @SushmaSwaraj #bjp #congress #Elections2019 #electricity",IN,"Rai, India","[[[77.031739, 28.86608], [77.162755, 28.86608], [77.162755, 28.968265], [77.031739, 28.968265]]]",Ashok59617174,0,1,15,2,0,,Tue Apr 23 17:27:35 +0000 2019,
